timestamp,value
2006-01-01 18:00:00,0.0
2006-01-01 18:10:00,0.0
2006-01-01 18:20:00,0.0
2006-01-01 18:30:00,0.0
2006-01-01 18:40:00,0.0
2006-01-01 18:50:00,0.0
2006-01-01 19:00:00,0.0
2006-01-01 19:10:00,0.0
2006-01-01 19:20:00,0.0
2006-01-01 19:30:00,0.0
2006-01-01 19:40:00,0.0
2006-01-01 19:50:00,0.0
2006-01-01 20:00:00,0.0
2006-01-01 20:10:00,0.0
2006-01-01 20:20:00,0.0
2006-01-01 20:30:00,0.0
2006-01-01 20:40:00,0.0
2006-01-01 20:50:00,0.0
2006-01-01 21:00:00,0.0
2006-01-01 21:10:00,0.0
2006-01-01 21:20:00,0.0
2006-01-01 21:30:00,0.0
2006-01-01 21:40:00,0.0
2006-01-01 21:50:00,0.0
2006-01-01 22:00:00,0.0
2006-01-01 22:10:00,0.0
2006-01-01 22:20:00,0.0
2006-01-01 22:30:00,0.0
2006-01-01 22:40:00,0.0
2006-01-01 22:50:00,0.0
2006-01-01 23:00:00,0.0
2006-01-01 23:10:00,0.0
2006-01-01 23:20:00,0.0
2006-01-01 23:30:00,0.0
2006-01-01 23:40:00,0.0
2006-01-01 23:50:00,0.0
2006-01-02 00:00:00,0.0
2006-01-02 00:10:00,0.0
2006-01-02 00:20:00,0.0
2006-01-02 00:30:00,0.0
2006-01-02 00:40:00,0.0
2006-01-02 00:50:00,0.0
2006-01-02 01:00:00,0.0
2006-01-02 01:10:00,0.0
2006-01-02 01:20:00,0.0
2006-01-02 01:30:00,0.0
2006-01-02 01:40:00,0.0
2006-01-02 01:50:00,0.0
2006-01-02 02:00:00,0.0
2006-01-02 02:10:00,0.0
2006-01-02 02:20:00,0.0
2006-01-02 02:30:00,0.0
2006-01-02 02:40:00,0.0
2006-01-02 02:50:00,0.0
2006-01-02 03:00:00,0.0
2006-01-02 03:10:00,0.0
2006-01-02 03:20:00,0.0
2006-01-02 03:30:00,0.0
2006-01-02 03:40:00,0.0
2006-01-02 03:50:00,0.0
2006-01-02 04:00:00,0.0
2006-01-02 04:10:00,0.0
2006-01-02 04:20:00,0.0
2006-01-02 04:30:00,0.0
2006-01-02 04:40:00,0.0
2006-01-02 04:50:00,0.0
2006-01-02 05:00:00,0.0
2006-01-02 05:10:00,0.0
2006-01-02 05:20:00,0.0
2006-01-02 05:30:00,0.0
2006-01-02 05:40:00,0.0
2006-01-02 05:50:00,0.0
2006-01-02 06:00:00,0.0
2006-01-02 06:10:00,0.0
2006-01-02 06:20:00,0.0
2006-01-02 06:30:00,0.0
2006-01-02 06:40:00,0.0
2006-01-02 06:50:00,0.0
2006-01-02 07:00:00,0.0036496350364963502
2006-01-02 07:10:00,0.029562043795620437
2006-01-02 07:20:00,0.36642335766423345
2006-01-02 07:30:00,1.4018248175182486
2006-01-02 07:40:00,2.538686131386861
2006-01-02 07:50:00,3.6361313868613134
2006-01-02 08:00:00,4.525912408759124
2006-01-02 08:10:00,5.3197080291970815
2006-01-02 08:20:00,5.8142335766423345
2006-01-02 08:30:00,6.296715328467154
2006-01-02 08:40:00,6.733576642335767
2006-01-02 08:50:00,7.154744525547446
2006-01-02 09:00:00,7.41970802919708
2006-01-02 09:10:00,7.7193430656934305
2006-01-02 09:20:00,8.508394160583938
2006-01-02 09:30:00,9.194525547445254
2006-01-02 09:40:00,10.022627737226271
2006-01-02 09:50:00,10.653284671532848
2006-01-02 10:00:00,10.858759124087593
2006-01-02 10:10:00,11.334671532846714
2006-01-02 10:20:00,11.976642335766424
2006-01-02 10:30:00,12.140145985401462
2006-01-02 10:40:00,12.626642335766425
2006-01-02 10:50:00,12.522262773722629
2006-01-02 11:00:00,12.838686131386869
2006-01-02 11:10:00,13.15985401459854
2006-01-02 11:20:00,14.488321167883207
2006-01-02 11:30:00,15.096350364963502
2006-01-02 11:40:00,15.522262773722629
2006-01-02 11:50:00,15.855474452554754
2006-01-02 12:00:00,16.744890510948906
2006-01-02 12:10:00,17.2456204379562
2006-01-02 12:20:00,17.543065693430652
2006-01-02 12:30:00,17.943430656934314
2006-01-02 12:40:00,18.23394160583942
2006-01-02 12:50:00,18.52116788321168
2006-01-02 13:00:00,18.4992700729927
2006-01-02 13:10:00,18.42408759124087
2006-01-02 13:20:00,18.290145985401452
2006-01-02 13:30:00,17.999270072992697
2006-01-02 13:40:00,17.518978102189777
2006-01-02 13:50:00,17.236496350364966
2006-01-02 14:00:00,16.775182481751827
2006-01-02 14:10:00,16.458394160583953
2006-01-02 14:20:00,15.657299270072988
2006-01-02 14:30:00,14.793430656934298
2006-01-02 14:40:00,13.667518248175185
2006-01-02 14:50:00,12.820437956204378
2006-01-02 15:00:00,11.890875912408758
2006-01-02 15:10:00,10.794525547445257
2006-01-02 15:20:00,9.621167883211676
2006-01-02 15:30:00,8.459489051094891
2006-01-02 15:40:00,7.084306569343069
2006-01-02 15:50:00,5.691240875912412
2006-01-02 16:00:00,4.204744525547447
2006-01-02 16:10:00,2.3456204379562053
2006-01-02 16:20:00,0.7364963503649631
2006-01-02 16:30:00,0.06569343065693434
2006-01-02 16:40:00,0.03722627737226277
2006-01-02 16:50:00,0.03029197080291971
2006-01-02 17:00:00,0.021897810218978103
2006-01-02 17:10:00,0.007664233576642334
2006-01-02 17:20:00,0.0007299270072992701
2006-01-02 17:30:00,0.0
2006-01-02 17:40:00,0.0
2006-01-02 17:50:00,0.0
2006-01-02 18:00:00,0.0
2006-01-02 18:10:00,0.0
2006-01-02 18:20:00,0.0
2006-01-02 18:30:00,0.0
2006-01-02 18:40:00,0.0
2006-01-02 18:50:00,0.0
2006-01-02 19:00:00,0.0
2006-01-02 19:10:00,0.0
2006-01-02 19:20:00,0.0
2006-01-02 19:30:00,0.0
2006-01-02 19:40:00,0.0
2006-01-02 19:50:00,0.0
2006-01-02 20:00:00,0.0
2006-01-02 20:10:00,0.0
2006-01-02 20:20:00,0.0
2006-01-02 20:30:00,0.0
2006-01-02 20:40:00,0.0
2006-01-02 20:50:00,0.0
2006-01-02 21:00:00,0.0
2006-01-02 21:10:00,0.0
2006-01-02 21:20:00,0.0
2006-01-02 21:30:00,0.0
2006-01-02 21:40:00,0.0
2006-01-02 21:50:00,0.0
2006-01-02 22:00:00,0.0
2006-01-02 22:10:00,0.0
2006-01-02 22:20:00,0.0
2006-01-02 22:30:00,0.0
2006-01-02 22:40:00,0.0
2006-01-02 22:50:00,0.0
2006-01-02 23:00:00,0.0
2006-01-02 23:10:00,0.0
2006-01-02 23:20:00,0.0
2006-01-02 23:30:00,0.0
2006-01-02 23:40:00,0.0
2006-01-02 23:50:00,0.0
2006-01-03 00:00:00,0.0
2006-01-03 00:10:00,0.0
2006-01-03 00:20:00,0.0
2006-01-03 00:30:00,0.0
2006-01-03 00:40:00,0.0
2006-01-03 00:50:00,0.0
2006-01-03 01:00:00,0.0
2006-01-03 01:10:00,0.0
2006-01-03 01:20:00,0.0
2006-01-03 01:30:00,0.0
2006-01-03 01:40:00,0.0
2006-01-03 01:50:00,0.0
2006-01-03 02:00:00,0.0
2006-01-03 02:10:00,0.0
2006-01-03 02:20:00,0.0
2006-01-03 02:30:00,0.0
2006-01-03 02:40:00,0.0
2006-01-03 02:50:00,0.0
2006-01-03 03:00:00,0.0
2006-01-03 03:10:00,0.0
2006-01-03 03:20:00,0.0
2006-01-03 03:30:00,0.0
2006-01-03 03:40:00,0.0
2006-01-03 03:50:00,0.0
2006-01-03 04:00:00,0.0
2006-01-03 04:10:00,0.0
2006-01-03 04:20:00,0.0
2006-01-03 04:30:00,0.0
2006-01-03 04:40:00,0.0
2006-01-03 04:50:00,0.0
2006-01-03 05:00:00,0.0
2006-01-03 05:10:00,0.0
2006-01-03 05:20:00,0.0
2006-01-03 05:30:00,0.0
2006-01-03 05:40:00,0.0
2006-01-03 05:50:00,0.0
2006-01-03 06:00:00,0.0
2006-01-03 06:10:00,0.0
2006-01-03 06:20:00,0.0
2006-01-03 06:30:00,0.0
2006-01-03 06:40:00,0.0
2006-01-03 06:50:00,0.0
2006-01-03 07:00:00,0.0
2006-01-03 07:10:00,0.30912408759124066
2006-01-03 07:20:00,1.4864963503649642
2006-01-03 07:30:00,3.1547445255474447
2006-01-03 07:40:00,5.07810218978102
2006-01-03 07:50:00,6.667518248175183
2006-01-03 08:00:00,8.099270072992699
2006-01-03 08:10:00,9.350729927007299
2006-01-03 08:20:00,10.042700729927006
2006-01-03 08:30:00,11.003649635036489
2006-01-03 08:40:00,12.038321167883211
2006-01-03 08:50:00,12.669708029197077
2006-01-03 09:00:00,13.382116788321161
2006-01-03 09:10:00,13.727372262773727
2006-01-03 09:20:00,13.818613138686134
2006-01-03 09:30:00,14.121897810218982
2006-01-03 09:40:00,14.32335766423358
2006-01-03 09:50:00,14.823357664233574
2006-01-03 10:00:00,14.981751824817518
2006-01-03 10:10:00,15.287226277372262
2006-01-03 10:20:00,15.372627737226278
2006-01-03 10:30:00,15.235766423357665
2006-01-03 10:40:00,15.294160583941604
2006-01-03 10:50:00,15.314598540145985
2006-01-03 11:00:00,15.162408759124087
2006-01-03 11:10:00,15.250364963503648
2006-01-03 11:20:00,15.782116788321176
2006-01-03 11:30:00,16.535036496350358
2006-01-03 11:40:00,17.000000000000004
2006-01-03 11:50:00,17.444890510948905
2006-01-03 12:00:00,17.63722627737227
2006-01-03 12:10:00,17.43029197080292
2006-01-03 12:20:00,17.80766423357664
2006-01-03 12:30:00,18.298540145985395
2006-01-03 12:40:00,18.667883211678827
2006-01-03 12:50:00,18.86496350364963
2006-01-03 13:00:00,18.835036496350348
2006-01-03 13:10:00,18.646715328467163
2006-01-03 13:20:00,18.7412408759124
2006-01-03 13:30:00,18.622992700729935
2006-01-03 13:40:00,18.311313868613134
2006-01-03 13:50:00,17.90474452554744
2006-01-03 14:00:00,17.28175182481752
2006-01-03 14:10:00,16.679927007299263
2006-01-03 14:20:00,16.48576642335767
2006-01-03 14:30:00,16.010583941605837
2006-01-03 14:40:00,15.1963503649635
2006-01-03 14:50:00,14.286131386861316
2006-01-03 15:00:00,13.236861313868618
2006-01-03 15:10:00,12.03248175182482
2006-01-03 15:20:00,10.792335766423356
2006-01-03 15:30:00,9.503284671532848
2006-01-03 15:40:00,8.171167883211677
2006-01-03 15:50:00,6.679927007299267
2006-01-03 16:00:00,5.094160583941605
2006-01-03 16:10:00,3.0175182481751817
2006-01-03 16:20:00,1.0010948905109485
2006-01-03 16:30:00,0.11131386861313869
2006-01-03 16:40:00,0.04525547445255475
2006-01-03 16:50:00,0.0364963503649635
2006-01-03 17:00:00,0.0281021897810219
2006-01-03 17:10:00,0.01386861313868613
2006-01-03 17:20:00,0.0018248175182481751
2006-01-03 17:30:00,0.0
2006-01-03 17:40:00,0.0
2006-01-03 17:50:00,0.0
2006-01-03 18:00:00,0.0
2006-01-03 18:10:00,0.0
2006-01-03 18:20:00,0.0
2006-01-03 18:30:00,0.0
2006-01-03 18:40:00,0.0
2006-01-03 18:50:00,0.0
2006-01-03 19:00:00,0.0
2006-01-03 19:10:00,0.0
2006-01-03 19:20:00,0.0
2006-01-03 19:30:00,0.0
2006-01-03 19:40:00,0.0
2006-01-03 19:50:00,0.0
2006-01-03 20:00:00,0.0
2006-01-03 20:10:00,0.0
2006-01-03 20:20:00,0.0
2006-01-03 20:30:00,0.0
2006-01-03 20:40:00,0.0
2006-01-03 20:50:00,0.0
2006-01-03 21:00:00,0.0
2006-01-03 21:10:00,0.0
2006-01-03 21:20:00,0.0
2006-01-03 21:30:00,0.0
2006-01-03 21:40:00,0.0
2006-01-03 21:50:00,0.0
2006-01-03 22:00:00,0.0
2006-01-03 22:10:00,0.0
2006-01-03 22:20:00,0.0
2006-01-03 22:30:00,0.0
2006-01-03 22:40:00,0.0
2006-01-03 22:50:00,0.0
2006-01-03 23:00:00,0.0
2006-01-03 23:10:00,0.0
2006-01-03 23:20:00,0.0
2006-01-03 23:30:00,0.0
2006-01-03 23:40:00,0.0
2006-01-03 23:50:00,0.0
2006-01-04 00:00:00,0.0
2006-01-04 00:10:00,0.0
2006-01-04 00:20:00,0.0
2006-01-04 00:30:00,0.0
2006-01-04 00:40:00,0.0
2006-01-04 00:50:00,0.0
2006-01-04 01:00:00,0.0
2006-01-04 01:10:00,0.0
2006-01-04 01:20:00,0.0
2006-01-04 01:30:00,0.0
2006-01-04 01:40:00,0.0
2006-01-04 01:50:00,0.0
2006-01-04 02:00:00,0.0
2006-01-04 02:10:00,0.0
2006-01-04 02:20:00,0.0
2006-01-04 02:30:00,0.0
2006-01-04 02:40:00,0.0
2006-01-04 02:50:00,0.0
2006-01-04 03:00:00,0.0
2006-01-04 03:10:00,0.0
2006-01-04 03:20:00,0.0
2006-01-04 03:30:00,0.0
2006-01-04 03:40:00,0.0
2006-01-04 03:50:00,0.0
2006-01-04 04:00:00,0.0
2006-01-04 04:10:00,0.0
2006-01-04 04:20:00,0.0
2006-01-04 04:30:00,0.0
2006-01-04 04:40:00,0.0
2006-01-04 04:50:00,0.0
2006-01-04 05:00:00,0.0
2006-01-04 05:10:00,0.0
2006-01-04 05:20:00,0.0
2006-01-04 05:30:00,0.0
2006-01-04 05:40:00,0.0
2006-01-04 05:50:00,0.0
2006-01-04 06:00:00,0.0
2006-01-04 06:10:00,0.0
2006-01-04 06:20:00,0.0
2006-01-04 06:30:00,0.0
2006-01-04 06:40:00,0.0
2006-01-04 06:50:00,0.0
2006-01-04 07:00:00,0.00036496350364963507
2006-01-04 07:10:00,0.3284671532846714
2006-01-04 07:20:00,1.5861313868613134
2006-01-04 07:30:00,3.5441605839416055
2006-01-04 07:40:00,5.741970802919707
2006-01-04 07:50:00,7.350364963503646
2006-01-04 08:00:00,8.801094890510946
2006-01-04 08:10:00,10.237226277372264
2006-01-04 08:20:00,11.627737226277372
2006-01-04 08:30:00,12.900000000000004
2006-01-04 08:40:00,14.109124087591235
2006-01-04 08:50:00,15.269708029197076
2006-01-04 09:00:00,16.310218978102192
2006-01-04 09:10:00,17.197810218978113
2006-01-04 09:20:00,18.00109489051095
2006-01-04 09:30:00,18.751824817518248
2006-01-04 09:40:00,19.372262773722618
2006-01-04 09:50:00,20.001824817518248
2006-01-04 10:00:00,20.63503649635037
2006-01-04 10:10:00,21.185401459854017
2006-01-04 10:20:00,21.53795620437957
2006-01-04 10:30:00,21.875912408759117
2006-01-04 10:40:00,22.182481751824827
2006-01-04 10:50:00,22.420072992700728
2006-01-04 11:00:00,22.6029197080292
2006-01-04 11:10:00,22.781751824817523
2006-01-04 11:20:00,22.74963503649635
2006-01-04 11:30:00,22.926277372262764
2006-01-04 11:40:00,23.040145985401452
2006-01-04 11:50:00,23.073357664233573
2006-01-04 12:00:00,22.930291970802926
2006-01-04 12:10:00,22.811313868613148
2006-01-04 12:20:00,22.555109489051095
2006-01-04 12:30:00,22.32189781021899
2006-01-04 12:40:00,22.07080291970804
2006-01-04 12:50:00,21.77956204379563
2006-01-04 13:00:00,21.449999999999996
2006-01-04 13:10:00,21.032481751824818
2006-01-04 13:20:00,20.507664233576655
2006-01-04 13:30:00,19.968613138686134
2006-01-04 13:40:00,19.42372262773722
2006-01-04 13:50:00,18.7978102189781
2006-01-04 14:00:00,18.021897810218977
2006-01-04 14:10:00,17.182846715328473
2006-01-04 14:20:00,16.154014598540144
2006-01-04 14:30:00,15.112773722627743
2006-01-04 14:40:00,14.191605839416058
2006-01-04 14:50:00,13.17700729927007
2006-01-04 15:00:00,12.000729927007296
2006-01-04 15:10:00,10.950364963503652
2006-01-04 15:20:00,9.829927007299268
2006-01-04 15:30:00,8.492335766423356
2006-01-04 15:40:00,7.250000000000003
2006-01-04 15:50:00,5.8525547445255475
2006-01-04 16:00:00,4.2992700729927
2006-01-04 16:10:00,2.533211678832118
2006-01-04 16:20:00,0.8613138686131381
2006-01-04 16:30:00,0.08978102189781022
2006-01-04 16:40:00,0.043795620437956206
2006-01-04 16:50:00,0.03503649635036496
2006-01-04 17:00:00,0.027007299270072994
2006-01-04 17:10:00,0.010948905109489052
2006-01-04 17:20:00,0.001094890510948905
2006-01-04 17:30:00,0.0
2006-01-04 17:40:00,0.0
2006-01-04 17:50:00,0.0
2006-01-04 18:00:00,0.0
2006-01-04 18:10:00,0.0
2006-01-04 18:20:00,0.0
2006-01-04 18:30:00,0.0
2006-01-04 18:40:00,0.0
2006-01-04 18:50:00,0.0
2006-01-04 19:00:00,0.0
2006-01-04 19:10:00,0.0
2006-01-04 19:20:00,0.0
2006-01-04 19:30:00,0.0
2006-01-04 19:40:00,0.0
2006-01-04 19:50:00,0.0
2006-01-04 20:00:00,0.0
2006-01-04 20:10:00,0.0
2006-01-04 20:20:00,0.0
2006-01-04 20:30:00,0.0
2006-01-04 20:40:00,0.0
2006-01-04 20:50:00,0.0
2006-01-04 21:00:00,0.0
2006-01-04 21:10:00,0.0
2006-01-04 21:20:00,0.0
2006-01-04 21:30:00,0.0
2006-01-04 21:40:00,0.0
2006-01-04 21:50:00,0.0
2006-01-04 22:00:00,0.0
2006-01-04 22:10:00,0.0
2006-01-04 22:20:00,0.0
2006-01-04 22:30:00,0.0
2006-01-04 22:40:00,0.0
2006-01-04 22:50:00,0.0
2006-01-04 23:00:00,0.0
2006-01-04 23:10:00,0.0
2006-01-04 23:20:00,0.0
2006-01-04 23:30:00,0.0
2006-01-04 23:40:00,0.0
2006-01-04 23:50:00,0.0
2006-01-05 00:00:00,0.0
2006-01-05 00:10:00,0.0
2006-01-05 00:20:00,0.0
2006-01-05 00:30:00,0.0
2006-01-05 00:40:00,0.0
2006-01-05 00:50:00,0.0
2006-01-05 01:00:00,0.0
2006-01-05 01:10:00,0.0
2006-01-05 01:20:00,0.0
2006-01-05 01:30:00,0.0
2006-01-05 01:40:00,0.0
2006-01-05 01:50:00,0.0
2006-01-05 02:00:00,0.0
2006-01-05 02:10:00,0.0
2006-01-05 02:20:00,0.0
2006-01-05 02:30:00,0.0
2006-01-05 02:40:00,0.0
2006-01-05 02:50:00,0.0
2006-01-05 03:00:00,0.0
2006-01-05 03:10:00,0.0
2006-01-05 03:20:00,0.0
2006-01-05 03:30:00,0.0
2006-01-05 03:40:00,0.0
2006-01-05 03:50:00,0.0
2006-01-05 04:00:00,0.0
2006-01-05 04:10:00,0.0
2006-01-05 04:20:00,0.0
2006-01-05 04:30:00,0.0
2006-01-05 04:40:00,0.0
2006-01-05 04:50:00,0.0
2006-01-05 05:00:00,0.0
2006-01-05 05:10:00,0.0
2006-01-05 05:20:00,0.0
2006-01-05 05:30:00,0.0
2006-01-05 05:40:00,0.0
2006-01-05 05:50:00,0.0
2006-01-05 06:00:00,0.0
2006-01-05 06:10:00,0.0
2006-01-05 06:20:00,0.0
2006-01-05 06:30:00,0.0
2006-01-05 06:40:00,0.0
2006-01-05 06:50:00,0.0
2006-01-05 07:00:00,0.0
2006-01-05 07:10:00,0.31277372262773717
2006-01-05 07:20:00,1.555109489051095
2006-01-05 07:30:00,3.143065693430657
2006-01-05 07:40:00,4.8609489051094865
2006-01-05 07:50:00,6.391605839416058
2006-01-05 08:00:00,7.837591240875911
2006-01-05 08:10:00,9.117883211678835
2006-01-05 08:20:00,9.961678832116787
2006-01-05 08:30:00,10.639781021897807
2006-01-05 08:40:00,11.46058394160584
2006-01-05 08:50:00,12.384671532846719
2006-01-05 09:00:00,13.020437956204377
2006-01-05 09:10:00,13.527737226277372
2006-01-05 09:20:00,13.861678832116784
2006-01-05 09:30:00,14.274087591240873
2006-01-05 09:40:00,14.902554744525547
2006-01-05 09:50:00,15.577007299270072
2006-01-05 10:00:00,15.904744525547438
2006-01-05 10:10:00,16.258029197080294
2006-01-05 10:20:00,16.65985401459854
2006-01-05 10:30:00,17.285401459854025
2006-01-05 10:40:00,17.695985401459854
2006-01-05 10:50:00,18.26861313868613
2006-01-05 11:00:00,18.525547445255476
2006-01-05 11:10:00,18.751459854014595
2006-01-05 11:20:00,19.414963503649627
2006-01-05 11:30:00,20.202554744525546
2006-01-05 11:40:00,20.943065693430658
2006-01-05 11:50:00,21.278467153284677
2006-01-05 12:00:00,21.38029197080291
2006-01-05 12:10:00,21.655109489051082
2006-01-05 12:20:00,22.086861313868607
2006-01-05 12:30:00,22.122992700729924
2006-01-05 12:40:00,21.932116788321167
2006-01-05 12:50:00,21.872627737226274
2006-01-05 13:00:00,21.88029197080292
2006-01-05 13:10:00,21.704379562043798
2006-01-05 13:20:00,21.156569343065698
2006-01-05 13:30:00,20.54014598540146
2006-01-05 13:40:00,20.075912408759123
2006-01-05 13:50:00,19.438686131386856
2006-01-05 14:00:00,18.9094890510949
2006-01-05 14:10:00,18.386496350364965
2006-01-05 14:20:00,17.585401459854015
2006-01-05 14:30:00,16.639416058394165
2006-01-05 14:40:00,15.740510948905122
2006-01-05 14:50:00,14.722992700729925
2006-01-05 15:00:00,13.605474452554741
2006-01-05 15:10:00,12.189051094890514
2006-01-05 15:20:00,10.743065693430655
2006-01-05 15:30:00,9.309124087591236
2006-01-05 15:40:00,7.939781021897807
2006-01-05 15:50:00,6.544160583941607
2006-01-05 16:00:00,5.121532846715329
2006-01-05 16:10:00,3.2864963503649642
2006-01-05 16:20:00,1.2156934306569347
2006-01-05 16:30:00,0.168978102189781
2006-01-05 16:40:00,0.04635036496350365
2006-01-05 16:50:00,0.0354014598540146
2006-01-05 17:00:00,0.02664233576642336
2006-01-05 17:10:00,0.009854014598540147
2006-01-05 17:20:00,0.0007299270072992701
2006-01-05 17:30:00,0.0
2006-01-05 17:40:00,0.0
2006-01-05 17:50:00,0.0
2006-01-05 18:00:00,0.0
2006-01-05 18:10:00,0.0
2006-01-05 18:20:00,0.0
2006-01-05 18:30:00,0.0
2006-01-05 18:40:00,0.0
2006-01-05 18:50:00,0.0
2006-01-05 19:00:00,0.0
2006-01-05 19:10:00,0.0
2006-01-05 19:20:00,0.0
2006-01-05 19:30:00,0.0
2006-01-05 19:40:00,0.0
2006-01-05 19:50:00,0.0
2006-01-05 20:00:00,0.0
2006-01-05 20:10:00,0.0
2006-01-05 20:20:00,0.0
2006-01-05 20:30:00,0.0
2006-01-05 20:40:00,0.0
2006-01-05 20:50:00,0.0
2006-01-05 21:00:00,0.0
2006-01-05 21:10:00,0.0
2006-01-05 21:20:00,0.0
2006-01-05 21:30:00,0.0
2006-01-05 21:40:00,0.0
2006-01-05 21:50:00,0.0
2006-01-05 22:00:00,0.0
2006-01-05 22:10:00,0.0
2006-01-05 22:20:00,0.0
2006-01-05 22:30:00,0.0
2006-01-05 22:40:00,0.0
2006-01-05 22:50:00,0.0
2006-01-05 23:00:00,0.0
2006-01-05 23:10:00,0.0
2006-01-05 23:20:00,0.0
2006-01-05 23:30:00,0.0
2006-01-05 23:40:00,0.0
2006-01-05 23:50:00,0.0
2006-01-06 00:00:00,0.0
2006-01-06 00:10:00,0.0
2006-01-06 00:20:00,0.0
2006-01-06 00:30:00,0.0
2006-01-06 00:40:00,0.0
2006-01-06 00:50:00,0.0
2006-01-06 01:00:00,0.0
2006-01-06 01:10:00,0.0
2006-01-06 01:20:00,0.0
2006-01-06 01:30:00,0.0
2006-01-06 01:40:00,0.0
2006-01-06 01:50:00,0.0
2006-01-06 02:00:00,0.0
2006-01-06 02:10:00,0.0
2006-01-06 02:20:00,0.0
2006-01-06 02:30:00,0.0
2006-01-06 02:40:00,0.0
2006-01-06 02:50:00,0.0
2006-01-06 03:00:00,0.0
2006-01-06 03:10:00,0.0
2006-01-06 03:20:00,0.0
2006-01-06 03:30:00,0.0
2006-01-06 03:40:00,0.0
2006-01-06 03:50:00,0.0
