timestamp,MT_avg
2011-01-02 11:00:00,899.5266078144917
2011-01-02 11:15:00,874.3743291206392
2011-01-02 11:30:00,886.3557734934777
2011-01-02 11:45:00,895.2479014574872
2011-01-02 12:00:00,911.8286971170935
2011-01-02 12:15:00,912.1089432738048
2011-01-02 12:30:00,911.0102483097744
2011-01-02 12:45:00,891.7909202670911
2011-01-02 13:00:00,878.2337407758216
2011-01-02 13:15:00,876.6625987404728
2011-01-02 13:30:00,880.956953978244
2011-01-02 13:45:00,876.8387854315079
2011-01-02 14:00:00,874.2196871468575
2011-01-02 14:15:00,874.4402299838614
2011-01-02 14:30:00,876.8688302405668
2011-01-02 14:45:00,887.0937608119802
2011-01-02 15:00:00,880.2870514623467
2011-01-02 15:15:00,875.3129761462196
2011-01-02 15:30:00,889.4527112624037
2011-01-02 15:45:00,868.5559087156525
2011-01-02 16:00:00,878.1858251942733
2011-01-02 16:15:00,881.3603963973956
2011-01-02 16:30:00,878.0492950020049
2011-01-02 16:45:00,885.6937079140074
2011-01-02 17:00:00,876.39476975338
2011-01-02 17:15:00,891.7771920048635
2011-01-02 17:30:00,888.1267562953608
2011-01-02 17:45:00,914.6687772185335
2011-01-02 18:00:00,931.1905755962619
2011-01-02 18:15:00,907.0681038343271
2011-01-02 18:30:00,922.2848942134424
2011-01-02 18:45:00,920.6879031881274
2011-01-02 19:00:00,912.5943044020227
2011-01-02 19:15:00,894.6750096297819
2011-01-02 19:30:00,878.9482322776918
2011-01-02 19:45:00,897.9516790139787
2011-01-02 20:00:00,881.0882429555852
2011-01-02 20:15:00,865.9289700175772
2011-01-02 20:30:00,868.360620203482
2011-01-02 20:45:00,854.0112489991614
2011-01-02 21:00:00,843.6055351867941
2011-01-02 21:15:00,844.5991392016589
2011-01-02 21:30:00,841.9313445574204
2011-01-02 21:45:00,829.7326316278402
2011-01-02 22:00:00,818.3938686528512
2011-01-02 22:15:00,777.0829462096228
2011-01-02 22:30:00,725.5336685573434
2011-01-02 22:45:00,712.3742772613547
2011-01-02 23:00:00,688.675671283653
2011-01-02 23:15:00,634.8716204973017
2011-01-02 23:30:00,580.0494299893207
2011-01-02 23:45:00,544.5098009856265
2011-01-03 00:00:00,536.7757625548811
2011-01-03 00:15:00,498.68106534255384
2011-01-03 00:30:00,499.9087103354774
2011-01-03 00:45:00,467.3286236422544
2011-01-03 01:00:00,450.90035724770553
2011-01-03 01:15:00,431.30061327027977
2011-01-03 01:30:00,417.75042689898584
2011-01-03 01:45:00,420.01245618040036
2011-01-03 02:00:00,414.70981359788874
2011-01-03 02:15:00,417.7912226002228
2011-01-03 02:30:00,411.2510429239222
2011-01-03 02:45:00,417.1332258736983
2011-01-03 03:00:00,415.58065444697047
2011-01-03 03:15:00,406.38517828929423
2011-01-03 03:30:00,416.69364644075847
2011-01-03 03:45:00,410.8759639892736
2011-01-03 04:00:00,406.7223845759654
2011-01-03 04:15:00,404.719334169729
2011-01-03 04:30:00,418.73744665732994
2011-01-03 04:45:00,428.9428697986601
2011-01-03 05:00:00,430.9967949879472
2011-01-03 05:15:00,463.314135390367
2011-01-03 05:30:00,467.36205632496495
2011-01-03 05:45:00,470.72698692375434
2011-01-03 06:00:00,500.4221739598309
2011-01-03 06:15:00,564.9948548570208
2011-01-03 06:30:00,618.6982372304034
2011-01-03 06:45:00,630.475914274043
2011-01-03 07:00:00,627.7653117640241
2011-01-03 07:15:00,664.0289373755047
2011-01-03 07:30:00,657.0709936051944
2011-01-03 07:45:00,724.7414328783941
2011-01-03 08:00:00,716.3125079991839
2011-01-03 08:15:00,723.262171059591
2011-01-03 08:30:00,764.533990947455
2011-01-03 08:45:00,809.5462657625696
2011-01-03 09:00:00,836.202527711787
2011-01-03 09:15:00,878.7918948710325
2011-01-03 09:30:00,862.4241504494223
2011-01-03 09:45:00,852.2750057443
2011-01-03 10:00:00,873.0478067770788
2011-01-03 10:15:00,860.1487423535497
2011-01-03 10:30:00,850.547122192108
2011-01-03 10:45:00,864.9016013439771
2011-01-03 11:00:00,879.2335062290651
2011-01-03 11:15:00,845.5816407048544
2011-01-03 11:30:00,845.4633763000663
2011-01-03 11:45:00,861.8640458377413
2011-01-03 12:00:00,854.194744720553
2011-01-03 12:15:00,875.3927068638153
2011-01-03 12:30:00,855.3335460044694
2011-01-03 12:45:00,874.0005270625194
2011-01-03 13:00:00,876.6941138794894
2011-01-03 13:15:00,889.7028311657047
2011-01-03 13:30:00,871.7015210539921
2011-01-03 13:45:00,881.4570634326594
2011-01-03 14:00:00,873.0047506002938
2011-01-03 14:15:00,866.8160540438378
2011-01-03 14:30:00,865.4266395075367
2011-01-03 14:45:00,871.1552355467772
2011-01-03 15:00:00,868.8579104884948
2011-01-03 15:15:00,879.0569620486242
2011-01-03 15:30:00,895.5891798903613
2011-01-03 15:45:00,885.3396036951465
2011-01-03 16:00:00,893.8542530033395
2011-01-03 16:15:00,899.9871648255018
2011-01-03 16:30:00,886.8787464917339
2011-01-03 16:45:00,892.7747438685507
2011-01-03 17:00:00,900.9369209070217
2011-01-03 17:15:00,892.573192530114
2011-01-03 17:30:00,895.3197633087814
2011-01-03 17:45:00,918.6472731470136
2011-01-03 18:00:00,935.2585018433911
2011-01-03 18:15:00,927.9858503038568
2011-01-03 18:30:00,929.5885319402845
2011-01-03 18:45:00,920.305087063746
2011-01-03 19:00:00,939.7772036568662
2011-01-03 19:15:00,935.2023646003039
2011-01-03 19:30:00,911.3554711579927
2011-01-03 19:45:00,905.6205028195976
2011-01-03 20:00:00,913.2208896810671
2011-01-03 20:15:00,888.6749268443757
2011-01-03 20:30:00,884.5863269267945
2011-01-03 20:45:00,893.090762056126
2011-01-03 21:00:00,882.2812751585622
2011-01-03 21:15:00,873.2471558150252
2011-01-03 21:30:00,865.4464321101768
2011-01-03 21:45:00,866.202593569327
2011-01-03 22:00:00,846.6142224048428
2011-01-03 22:15:00,810.8698374262601
2011-01-03 22:30:00,780.4643865020403
2011-01-03 22:45:00,762.4362614672316
2011-01-03 23:00:00,738.1104853122679
2011-01-03 23:15:00,678.1151117826051
2011-01-03 23:30:00,628.6626850995677
2011-01-03 23:45:00,587.9527829197314
2011-01-04 00:00:00,570.6852723398034
2011-01-04 00:15:00,525.323768131533
2011-01-04 00:30:00,509.79401183755135
2011-01-04 00:45:00,479.2849904793419
2011-01-04 01:00:00,462.9311315311206
2011-01-04 01:15:00,446.48673702766484
2011-01-04 01:30:00,429.6189525458203
2011-01-04 01:45:00,427.13178815906923
2011-01-04 02:00:00,435.12289296288674
2011-01-04 02:15:00,422.27972111390653
2011-01-04 02:30:00,414.2851829972945
2011-01-04 02:45:00,430.22355139420796
2011-01-04 03:00:00,423.0163084091904
2011-01-04 03:15:00,412.44133968561147
2011-01-04 03:30:00,419.8693408011215
2011-01-04 03:45:00,418.9023360035071
2011-01-04 04:00:00,412.976946772753
2011-01-04 04:15:00,409.8670399833607
2011-01-04 04:30:00,415.66675657815205
2011-01-04 04:45:00,430.9401042799517
2011-01-04 05:00:00,463.914401554484
2011-01-04 05:15:00,473.26982085379296
2011-01-04 05:30:00,465.64838214672983
2011-01-04 05:45:00,494.7250135662536
2011-01-04 06:00:00,516.6748296056883
2011-01-04 06:15:00,597.9387847949497
2011-01-04 06:30:00,618.9325646088479
2011-01-04 06:45:00,653.1841745308554
2011-01-04 07:00:00,651.5083854844922
2011-01-04 07:15:00,685.869582481204
2011-01-04 07:30:00,684.9026040961595
2011-01-04 07:45:00,737.4206036569394
2011-01-04 08:00:00,734.2458394716527
2011-01-04 08:15:00,709.7900877141223
2011-01-04 08:30:00,775.6217434692709
2011-01-04 08:45:00,812.5561166325562
2011-01-04 09:00:00,836.228922794951
2011-01-04 09:15:00,888.2011244894933
2011-01-04 09:30:00,875.5341213874053
2011-01-04 09:45:00,869.8569708253386
2011-01-04 10:00:00,889.1845512665632
2011-01-04 10:15:00,869.7178934756624
2011-01-04 10:30:00,876.4973649965635
2011-01-04 10:45:00,878.0759566856732
2011-01-04 11:00:00,877.2547483115537
2011-01-04 11:15:00,869.093937027076
2011-01-04 11:30:00,884.07609330708
2011-01-04 11:45:00,883.0630736017922
2011-01-04 12:00:00,893.2546120995033
2011-01-04 12:15:00,868.2938721192946
2011-01-04 12:30:00,869.659531009274
2011-01-04 12:45:00,889.0251785670711
2011-01-04 13:00:00,918.2752795262122
2011-01-04 13:15:00,902.5844280361705
2011-01-04 13:30:00,895.1378819039895
2011-01-04 13:45:00,893.7849629047465
2011-01-04 14:00:00,894.4704903282349
2011-01-04 14:15:00,881.0470362474923
2011-01-04 14:30:00,892.8895693446406
2011-01-04 14:45:00,906.2101092308482
2011-01-04 15:00:00,898.9773347210914
2011-01-04 15:15:00,905.7500185425852
2011-01-04 15:30:00,899.6030930018812
2011-01-04 15:45:00,898.3158080103209
2011-01-04 16:00:00,906.4385296979208
2011-01-04 16:15:00,894.0289193075663
2011-01-04 16:30:00,898.6882394879891
2011-01-04 16:45:00,926.4919030389617
2011-01-04 17:00:00,921.5358541259823
2011-01-04 17:15:00,909.5111237196401
2011-01-04 17:30:00,923.6698179062107
2011-01-04 17:45:00,946.0222104438935
2011-01-04 18:00:00,959.3289179609903
2011-01-04 18:15:00,941.4532216962674
2011-01-04 18:30:00,939.465693771828
2011-01-04 18:45:00,947.2563211883713
2011-01-04 19:00:00,934.2786983028979
2011-01-04 19:15:00,929.3654487593379
2011-01-04 19:30:00,916.5765936618384
2011-01-04 19:45:00,922.3537348683789
2011-01-04 20:00:00,922.783463553161
2011-01-04 20:15:00,903.1454181479576
2011-01-04 20:30:00,902.1457298576879
2011-01-04 20:45:00,908.9747164657523
2011-01-04 21:00:00,899.119738111049
2011-01-04 21:15:00,879.2061403055444
2011-01-04 21:30:00,872.0722087647143
2011-01-04 21:45:00,871.0021235168877
2011-01-04 22:00:00,861.1440586553293
2011-01-04 22:15:00,814.9702157798075
2011-01-04 22:30:00,781.3139935660831
2011-01-04 22:45:00,769.5988284571202
2011-01-04 23:00:00,748.0476049007195
2011-01-04 23:15:00,691.8543208410249
2011-01-04 23:30:00,648.4079633958052
2011-01-04 23:45:00,606.7762772912425
2011-01-05 00:00:00,572.0724470551442
2011-01-05 00:15:00,535.9494715089827
2011-01-05 00:30:00,515.0581951929558
2011-01-05 00:45:00,496.53527525875614
2011-01-05 01:00:00,478.69440978103677
2011-01-05 01:15:00,457.55305955170843
2011-01-05 01:30:00,439.65233703865033
2011-01-05 01:45:00,440.91140986847984
2011-01-05 02:00:00,442.280107897762
2011-01-05 02:15:00,436.60769005760915
2011-01-05 02:30:00,430.7794079451727
2011-01-05 02:45:00,444.0461998363753
2011-01-05 03:00:00,442.0134814572815
2011-01-05 03:15:00,428.2977442696398
2011-01-05 03:30:00,433.82099931161576
2011-01-05 03:45:00,433.9500469499938
2011-01-05 04:00:00,433.62076424104424
2011-01-05 04:15:00,423.37159198818625
2011-01-05 04:30:00,427.2956291041067
2011-01-05 04:45:00,460.16825415346284
2011-01-05 05:00:00,452.23392792268186
2011-01-05 05:15:00,481.16939957014745
2011-01-05 05:30:00,487.8216539161
2011-01-05 05:45:00,500.73097434542296
2011-01-05 06:00:00,515.7615100030055
2011-01-05 06:15:00,580.6679296611791
2011-01-05 06:30:00,647.8806887565039
2011-01-05 06:45:00,688.9413463023714
2011-01-05 07:00:00,671.2811455752942
2011-01-05 07:15:00,691.8253461123649
2011-01-05 07:30:00,691.2138896558914
2011-01-05 07:45:00,722.9641635025189
2011-01-05 08:00:00,698.9173121720072
2011-01-05 08:15:00,723.4593269629775
2011-01-05 08:30:00,759.6946187220968
2011-01-05 08:45:00,813.0520518640776
2011-01-05 09:00:00,831.7852929441639
2011-01-05 09:15:00,869.2787320312852
2011-01-05 09:30:00,872.332130012073
2011-01-05 09:45:00,872.4048327238255
2011-01-05 10:00:00,887.1616812011432
2011-01-05 10:15:00,883.53707126742
2011-01-05 10:30:00,883.3162758566825
2011-01-05 10:45:00,881.0945513083625
2011-01-05 11:00:00,891.1362905643888
2011-01-05 11:15:00,874.7244841809919
2011-01-05 11:30:00,881.074209806493
2011-01-05 11:45:00,872.4290996015297
2011-01-05 12:00:00,890.8795288508688
2011-01-05 12:15:00,884.7778766934138
2011-01-05 12:30:00,881.9246425615951
2011-01-05 12:45:00,911.395436442159
2011-01-05 13:00:00,887.5725162236637
2011-01-05 13:15:00,899.1744179999687
2011-01-05 13:30:00,895.7808961825667
2011-01-05 13:45:00,886.5266891484043
2011-01-05 14:00:00,883.0152706554009
2011-01-05 14:15:00,877.2545735650522
2011-01-05 14:30:00,879.6263557265654
2011-01-05 14:45:00,887.3502111348622
2011-01-05 15:00:00,889.0567863232467
2011-01-05 15:15:00,893.6303451823126
2011-01-05 15:30:00,891.5503077626896
2011-01-05 15:45:00,918.2939806174321
2011-01-05 16:00:00,909.9422922153193
2011-01-05 16:15:00,904.3432226746027
2011-01-05 16:30:00,895.7584009400392
2011-01-05 16:45:00,903.0860134480796
2011-01-05 17:00:00,909.3679004489024
2011-01-05 17:15:00,903.6381568005278
2011-01-05 17:30:00,911.8253069097724
2011-01-05 17:45:00,932.4323340929968
2011-01-05 18:00:00,943.4726147740121
2011-01-05 18:15:00,934.7941555804257
2011-01-05 18:30:00,944.1752448999781
2011-01-05 18:45:00,937.968960092339
2011-01-05 19:00:00,941.2335528792913
2011-01-05 19:15:00,941.1692409256153
2011-01-05 19:30:00,936.4730132584318
2011-01-05 19:45:00,937.4678892037613
2011-01-05 20:00:00,935.8623581544729
2011-01-05 20:15:00,905.279507747573
2011-01-05 20:30:00,907.0516573922301
2011-01-05 20:45:00,913.4314892694262
2011-01-05 21:00:00,902.576666580558
2011-01-05 21:15:00,885.2205922771615
2011-01-05 21:30:00,877.2862920460664
2011-01-05 21:45:00,875.751607471478
2011-01-05 22:00:00,871.5956693965472
2011-01-05 22:15:00,826.4024617139936
2011-01-05 22:30:00,787.0430219480359
2011-01-05 22:45:00,777.4128450508476
2011-01-05 23:00:00,766.4933152850857
2011-01-05 23:15:00,698.8981599731839
2011-01-05 23:30:00,636.0052831558017
2011-01-05 23:45:00,599.0820183098806
2011-01-06 00:00:00,590.9497306399647
2011-01-06 00:15:00,533.029197861032
2011-01-06 00:30:00,518.360850895535
2011-01-06 00:45:00,494.9119837162822
2011-01-06 01:00:00,471.0731447831584
2011-01-06 01:15:00,452.4632185057077
2011-01-06 01:30:00,445.9350062213066
2011-01-06 01:45:00,445.58547790940503
2011-01-06 02:00:00,446.05575899596033
2011-01-06 02:15:00,424.295722309277
2011-01-06 02:30:00,432.5423679788376
2011-01-06 02:45:00,444.54692466747855
2011-01-06 03:00:00,435.09111263905015
2011-01-06 03:15:00,437.69772109175057
2011-01-06 03:30:00,426.3437569723816
2011-01-06 03:45:00,437.5488389567856
2011-01-06 04:00:00,423.35222673736746
2011-01-06 04:15:00,423.669193835077
2011-01-06 04:30:00,437.56433045146935
2011-01-06 04:45:00,452.7481966774859
2011-01-06 05:00:00,463.2005027924245
2011-01-06 05:15:00,486.9637342226375
2011-01-06 05:30:00,477.4518849064287
2011-01-06 05:45:00,490.44636261566865
2011-01-06 06:00:00,525.4399199465018
2011-01-06 06:15:00,641.549398424745
2011-01-06 06:30:00,665.3657459613127
2011-01-06 06:45:00,682.3461945690315
2011-01-06 07:00:00,678.539650899122
2011-01-06 07:15:00,702.4339092959106
2011-01-06 07:30:00,699.5871966304652
2011-01-06 07:45:00,747.01083452978
2011-01-06 08:00:00,731.5129362510611
2011-01-06 08:15:00,733.6549694116233
2011-01-06 08:30:00,781.3592057486555
2011-01-06 08:45:00,830.9670289213982
2011-01-06 09:00:00,844.0318165648985
2011-01-06 09:15:00,884.3102589898612
2011-01-06 09:30:00,886.7451530844901
2011-01-06 09:45:00,879.6570269240485
2011-01-06 10:00:00,874.4512023868654
2011-01-06 10:15:00,880.2495174077155
2011-01-06 10:30:00,890.7661796708186
2011-01-06 10:45:00,896.8026626156741
2011-01-06 11:00:00,905.4478498983699
2011-01-06 11:15:00,887.1949344488133
2011-01-06 11:30:00,873.3531746018107
2011-01-06 11:45:00,891.2988067278405
2011-01-06 12:00:00,897.4504141910959
2011-01-06 12:15:00,908.0566902983362
2011-01-06 12:30:00,896.6677466102208
2011-01-06 12:45:00,903.4172478840658
2011-01-06 13:00:00,898.4576341305849
2011-01-06 13:15:00,899.6850866500865
2011-01-06 13:30:00,887.6025510019051
2011-01-06 13:45:00,884.5609165544877
2011-01-06 14:00:00,889.801657617441
2011-01-06 14:15:00,883.7646580531909
2011-01-06 14:30:00,907.2489424371073
2011-01-06 14:45:00,901.0032509902254
2011-01-06 15:00:00,895.313289312741
2011-01-06 15:15:00,892.8940153414266
2011-01-06 15:30:00,894.7642989787576
2011-01-06 15:45:00,897.3751491567531
2011-01-06 16:00:00,915.299660750749
2011-01-06 16:15:00,913.1783007484679
2011-01-06 16:30:00,895.0983666969802
2011-01-06 16:45:00,918.1331572741408
2011-01-06 17:00:00,923.5879192775908
2011-01-06 17:15:00,920.2751868745703
2011-01-06 17:30:00,919.4601673539543
2011-01-06 17:45:00,932.9047682250614
2011-01-06 18:00:00,951.6571559512415
2011-01-06 18:15:00,943.48774114968
2011-01-06 18:30:00,954.1759213346035
2011-01-06 18:45:00,952.4373100033048
2011-01-06 19:00:00,949.6407865057706
2011-01-06 19:15:00,939.6258875756641
2011-01-06 19:30:00,930.3938360251493
2011-01-06 19:45:00,935.9982717172373
2011-01-06 20:00:00,927.2988999571096
2011-01-06 20:15:00,906.8898972935925
2011-01-06 20:30:00,905.5776618856358
2011-01-06 20:45:00,904.5736984746673
2011-01-06 21:00:00,893.1077618695308
2011-01-06 21:15:00,893.4446320580188
2011-01-06 21:30:00,882.0878546379654
2011-01-06 21:45:00,870.5555624064698
2011-01-06 22:00:00,875.4965856804307
2011-01-06 22:15:00,827.9417315990246
2011-01-06 22:30:00,779.9926341115282
2011-01-06 22:45:00,767.6905524157455
2011-01-06 23:00:00,756.7445606131372
2011-01-06 23:15:00,693.9452328614199
2011-01-06 23:30:00,639.4511954775319
2011-01-06 23:45:00,605.7454515650826
2011-01-07 00:00:00,578.3833017518909
2011-01-07 00:15:00,547.917024947601
2011-01-07 00:30:00,531.5664450601361
2011-01-07 00:45:00,485.0534175182317
2011-01-07 01:00:00,486.5124744469152
2011-01-07 01:15:00,450.99138427661785
2011-01-07 01:30:00,446.3958875993235
2011-01-07 01:45:00,448.5480488450081
2011-01-07 02:00:00,446.0364021503324
2011-01-07 02:15:00,441.321383411089
2011-01-07 02:30:00,435.7349061230726
2011-01-07 02:45:00,440.49548191309196
2011-01-07 03:00:00,441.21403107768657
2011-01-07 03:15:00,437.5717320570511
2011-01-07 03:30:00,445.8334556443921
2011-01-07 03:45:00,431.43171962002305
2011-01-07 04:00:00,432.3980267454757
2011-01-07 04:15:00,429.80202406466043
2011-01-07 04:30:00,425.2685793810406
2011-01-07 04:45:00,434.6317956461752
2011-01-07 05:00:00,442.4642382783938
2011-01-07 05:15:00,485.04136340508575
2011-01-07 05:30:00,498.0140990537355
2011-01-07 05:45:00,510.21900566503166
2011-01-07 06:00:00,524.2404439795121
2011-01-07 06:15:00,626.7903931724115
2011-01-07 06:30:00,650.4633155137814
2011-01-07 06:45:00,677.864318929899
2011-01-07 07:00:00,689.2428794226123
2011-01-07 07:15:00,696.0227965878308
2011-01-07 07:30:00,703.9216229818018
2011-01-07 07:45:00,740.5735884458738
2011-01-07 08:00:00,733.9274532681903
2011-01-07 08:15:00,716.0938382768152
2011-01-07 08:30:00,759.6875011361128
2011-01-07 08:45:00,814.1724757305168
2011-01-07 09:00:00,835.6926860827023
2011-01-07 09:15:00,861.9589445134213
2011-01-07 09:30:00,870.2529670471635
2011-01-07 09:45:00,863.4526642268684
2011-01-07 10:00:00,869.5900850284976
2011-01-07 10:15:00,866.0593378023052
2011-01-07 10:30:00,862.2675802694915
2011-01-07 10:45:00,865.7503897328639
2011-01-07 11:00:00,874.5015752604643
2011-01-07 11:15:00,865.4234003178914
2011-01-07 11:30:00,870.5621342016333
2011-01-07 11:45:00,865.1860249800629
2011-01-07 12:00:00,873.4125238562468
2011-01-07 12:15:00,867.937298460176
2011-01-07 12:30:00,881.2178616307604
2011-01-07 12:45:00,888.6002437512467
2011-01-07 13:00:00,889.994893516794
2011-01-07 13:15:00,889.8803915815203
2011-01-07 13:30:00,880.6458238045707
2011-01-07 13:45:00,880.3678979848701
2011-01-07 14:00:00,895.3871781808797
2011-01-07 14:15:00,879.443875901769
2011-01-07 14:30:00,856.9597829385013
2011-01-07 14:45:00,872.9374056214344
2011-01-07 15:00:00,890.0072285931135
2011-01-07 15:15:00,890.2523284482426
2011-01-07 15:30:00,900.2819657135317
2011-01-07 15:45:00,889.8942418069303
2011-01-07 16:00:00,900.8645607645713
2011-01-07 16:15:00,903.5365665967362
2011-01-07 16:30:00,912.5303285940618
2011-01-07 16:45:00,914.5898189539254
2011-01-07 17:00:00,924.187242140372
2011-01-07 17:15:00,899.0092771293333
2011-01-07 17:30:00,923.2575738451842
2011-01-07 17:45:00,934.9546112644293
2011-01-07 18:00:00,941.3067753511148
2011-01-07 18:15:00,946.7967936137815
2011-01-07 18:30:00,941.3157877929923
2011-01-07 18:45:00,949.8172834719984
2011-01-07 19:00:00,943.4930548271628
2011-01-07 19:15:00,921.7750029138002
2011-01-07 19:30:00,930.3033666965205
2011-01-07 19:45:00,925.3430213903873
2011-01-07 20:00:00,925.7537657812851
2011-01-07 20:15:00,901.4215337667005
2011-01-07 20:30:00,895.7923997457423
2011-01-07 20:45:00,901.9138639902847
2011-01-07 21:00:00,894.3657020810791
2011-01-07 21:15:00,878.5837471357725
2011-01-07 21:30:00,880.5702229395378
2011-01-07 21:45:00,872.3426426373939
2011-01-07 22:00:00,851.1046758335824
2011-01-07 22:15:00,831.8183251502844
2011-01-07 22:30:00,789.8205756786132
2011-01-07 22:45:00,781.6810118983269
2011-01-07 23:00:00,759.9455627169845
